0000000578|Krabelin|Eibar
0000003007|Jauregui|Hondarribia
0000000619|Jauregui|Hondarribia
0000000635|Rio Bidasoa|Hondarribia
0000000580|Aisia Deba|Deba
0000000704|Balneario de Cestona|Cestona
0000000636|Igartza|Beasain
0000000813|Aguahotels NelasParq|Nelas
0000002739|Urgeiriça|Nelas
0000000846|Eurosol Alcanena|Alcanena
0000002137|Apartamentos Pazo do Rio|A Coruña
0000002136|Hotel Pazo do Rio|A Coruña
0000003983|Portocobo|Oleiros
0000002620|Albergaria do Calvario|Evora
0000002179|Belver Hotel Rural Monte do Carmo|Evora
0000001034|Best Western Plus Santa Clara|Evora
0000002884|Convento Do Espinheiro Luxury Collection Hotel &amp; Spa|Evora
0000001492|Dom Fernando|Evora
0000003778|Estalagem de Monsaraz|Evora
0000003012|Evora|Evora
0000001240|Ibis Evora|Evora
0000002290|Pousada Convento de Evora|Evora
0000002792|M´AR De AR Aqueduto - Historic Design Hotel SPA|Evora
0000001046|M´AR De AR Muralhas - Timeless Charm Hotel|Evora
0000001130|Refugio da Vila|Portel
0000000984|Carcavelos Beach Hotel  (Hoteles Alexandre Almeida)|Carcavelos
0000001191|Riviera|Carcavelos
0000000105|Apartamentos La Plaza|Luanco
0000000008|Costa Mar|Luanco
0000001202|La Plaza I|Luanco
0000001203|La Plaza II|Luanco
0000002708|Quinta das Mineirinhas|Vila Nova de Cerveira
0000002301|Dom Diniz|Vila Nova de Cerveira
0000000699|Minho|Vila Nova de Cerveira
0000000690|Axis Ofir|Esposende
0000002644|Clube Pinhal da Foz|Esposende
0000001161|Parque do Río|Esposende
0000000707|Nelia|Esposende
0000000692|Suavemar|Esposende
0000001187|Bienestar Termas de Monçao|Monçao
0000002478|Convento dos Capuchos|Monçao
0000001108|Apartamentos Jardins da Ria|Torreiras-Aveiro
0000000839|Estalagem Riabela|Torreiras-Aveiro
0000002281|Pousada da Ria - Aveiro|Torreiras-Aveiro
0000000768|Apulia Praia|Apulia
0000001156|Estalagem Do Brazao|Vila do Conde 
0000000718|Santana Hotel Spa|Vila do Conde 
0000001537|Villa C Bussiness &amp; Spa|Vila do Conde 
0000001047|La Fontaine|Esmoriz
0000001107|Miravillas By Flagworld|Praia da Mira
0000000982|Colina dos Mouros|Silves
0000000073|Hosteria del Torazo|Torazo-Cabranes
0000000814|Ilhavo Plaza|Ilhavo
0000001882|City House Torrelavega (ex Celuisma Torrelavega)|Torrelavega
0000000382|Torresport Spa|Torrelavega
0000003646|Husa Wuppertal|Torrelavega
0000002056|Saja|Torrelavega
0000001083|Amazonia Jamor|Queijas
0000001071|Estalagem Do Caramulo|Caramulo
0000000887|Golden Tulip Caramulo Hotel &amp; SPA|Caramulo
0000000852|Apartamentos Eurosol Residence|Leiria
0000000854|Eurosol Leiria/ Eurosol Jardim|Leiria
0000003672|Flora|Leiria
0000001239|Ibis Leiria|Leiria
0000003119|Palace Hotel Monte Real &amp; Spa|Leiria
0000001538|Your Hotel Spa|Alcobaça
0000001096|Vilalara Thalassa Resort|Armaçao de Pera
0000000843|Tulip Inn Estarreja|Estarreja
0000000643|Balneario Parque de Alceda|Alceda
0000000256|Palacio de Guevara|Treceño
0000001874|Casona de Cosgaya|Cosgaya
0000000261|Cosgaya|Cosgaya
0000000544|URH Palacio de Oriol|Santurce
0000000021|Palacete de Peñalba|Castropol
0000000577|Arcos de Quejana|Quejana
0000000611|Chip´s|Narón
0000001369|Kensington|Narón
0000000533|Alturamar|Altura
0000000749|Azul Praia|Altura
0000000742|Eurotel Altura|Altura
0000002640|Octant Hotels - Praia Verde|Castro Marim
0000000076|Palacio de Luces |Luces
0000000316|Posada la Venta de Quijas|Quijas
0000000259|Balneario La Hermida|Peñarrubia
0000002196|Balneario La Hermida (no utilizar !)|Peñarrubia
0000000059|AZZ Langrehotel|Langreo
0000002757|Eden|Luso
0000001137|Grande Hotel de Luso|Luso
0000000995|Palace Hotel do Bussaco|Luso
0000002785|Estalagem da Neve|Fundao
0000002779|Samasa Fundão|Fundao
0000000196|Bienestar Moaña|Moaña
0000000584|Aisia Orio|Orio
0000001708|Villamartin|Villalba
0000000444|Castro do Balneario (Termas de Cuntis) |Cuntis
0000000446|La Virgen (Termas de Cuntis)|Cuntis
0000000454|Garza Real|Gama
0000003881|Senhora do Espinheiro|Seia
0000000855|Eurosol Seia Camelo|Seia
0000000525|IBERIK Augas Santas Balneario &amp; Golf|Pantón
0000000831|Benalua|Illa de Arousa
0000000149|Tamanaco|Illa de Arousa
0000003087|Aqua Hotel|Ovar
0000000842|Meia Lua|Ovar
0000002138|Dena (3 o mas noches)|Sanxenxo
0000000314|Dena|Meaño
0000000489|Casa Portuguesa|Meaño
0000000620|Cova de Areas|Meaño
0000002098|Quinta de San Amaro|Meaño
0000001748|San Carlo|Meaño
0000000177|Apartamentos Cudillero|Cudillero
0000000094|Apartamentos La Hortona|Cudillero
0000001854|La Lula|Cudillero
0000000129|San Juan|Cudillero
0000002879|Casa Prendes|Cudillero
0000001868|Casa Vitorio|Cudillero
0000002878|Casona De La Paca|Cudillero
0000000933|El Chisco|Cudillero
0000002082|La Casona de Pio|Cudillero
0000000748|La Hortona|Cudillero
0000000827|Carlos V|Toledo
0000002190|Fontecruz Palacio Eugenia de Montijo|Toledo
0000002801|Abrantur|Abrantes
0000002770|Cabecinho|Anadia
0000001983|ATH Portomagno|Aguadulce
0000001531|Conde d´Agueda|Agueda
0000002868|Quinta do Louredo|Agueda
0000003271|Puerto Juan Montiel Spa &amp; Base Náutica|Águilas
0000002875|Hacienda La Boticaria Golf &amp; Spa Resort|Alcala de Guadaira
0000000802|Costa de Ajo|Ajo
0000002832|Balneario Rio Pambre|Palas de Rei
0000002833|Balneario Rio Pambre (no utilizar !)|Palas de Rei
0000002984|Castilla|Albacete
0000003270|Olympia Hotel Events &amp; Spa|Alboraya
0000001162|Estoril 7|Alcadibeche
0000002952|Afonso II|Alcácer do Sal
0000002953|Aldeamento Turistico Casas Da Comporta|Alcácer do Sal
0000002273|Pousada Castelo de Alcacer do Sal|Alcácer do Sal
0000002765|Ordem de Santiago|Alcácer do Sal
0000003766|Arcea Mirador de Cabrales|Cabrales
0000002243|Balneario Termas Pallarés (Gran Hotel Cascada)|Alhama de Aragón
0000002242|Balneario Termas Pallarés (Hotel Parque)|Alhama de Aragón
0000002240|Balneario Termas Pallarés (Hotel Termas)|Alhama de Aragón
0000002198|Sidi San Juan|Alicante
0000002275|Pousada Alijo|Alijó
0000003745|Oca Vila de Allariz|Allariz
0000002229|Almuñecar Playa Spa (Cadena Playa Senator)|Almuñécar
0000000828|Carmen|Almuñécar
0000003644|Playacálida Spa|Almuñécar
0000002277|Senhora das Neves|Almeida
0000002676|Convento de Alpendurada|Alpendurada e Mato
0000002906|Fairplaygolf Hotel &amp; Spa|Benalup
0000002278|Pousada Castelo de Alvito|Alvito
0000001515|Casa da Calçada- Relais Chateaux|Amarante
0000002759|Navarras by Largo do Paço|Amarante
0000003775|Mercure Lisboa Almada|Almada
0000002830|Posada Real La Casa del Abad de Ampudia|Ampudia
0000002805|Jardim de Amadora|Amadora
0000003780|Spa Vilavella|A Mezquita
0000000783|Meira|Vila Praia de Ancora
0000000812|Crowne Plaza|Andorra La Vella
0000000870|Diana Parc|Andorra La Vella
0000000866|Diplomatic|Andorra La Vella
0000000884|Del Val|Andújar
0000001904|Azoris Angra Garden|Angra do Heroismo
0000001841|Do Caracol|Angra do Heroismo
0000002385|Quinta das Mercês|Angra do Heroismo
0000001840|Terceira Mar|Angra do Heroismo
0000002988|Pestana Porto Santo|Porto Santo
0000003033|Pestana Promenade Premium Ocean &amp; Spa Resort|Funchal
0000001791|Porto Santo|Porto Santo
0000001898|Vila Baleira Thalassa|Porto Santo
0000002433|Villa de Nava|Nava
0000002197|Barceló Aranjuez|Aranjuez
0000001314|Complejo Balneario Archena (Hotel Leon)|Archena
0000002215|Complejo Balneario Archena (Hotel Levante)|Archena
0000002214|Complejo Balneario Archena (Hotel Termas)|Archena
0000003847|Balneario Areatza|Areatza
0000000500|Apartamentos Noray|Argoños
0000001378|Costa Cantabra|Argoños
0000001081|Apartamentos Key Club Holidays|Armaçao de Pera
0000000211|Vila Senhora da Rocha|Armaçao de Pera
0000000147|Belem|Armaçao de Pera
0000001395|Garbe|Armaçao de Pera
0000000965|Pestana Levante|Armaçao de Pera
0000002699|Be Smart Terrace Algarve (antes Terrace Club)|Armaçao de Pera
0000000916|Vila Gale Náutico|Armaçao de Pera
0000002885|Vila Vita Park Resort &amp; Spa|Armaçao de Pera
0000002280|Pousada Convento de Arraiolos|Arraiolos
0000002609|Las Viñas|Arteixo
0000002449|Lar da Mota|Arzúa
0000001630|Suiza|Arzúa
0000001859|La Corza Blanca|Alto Campoo
0000002703|Convento D´Alter|Alter do Chao
0000002194|Fontecruz Avila Golf Hotel &amp; Spa|Avila
0000000772|De la Villa|Avilés
0000001887|Don Pedro|Avilés
0000002874|El Magistral de Avilés|Avilés
0000001332|Luzana|Avilés
0000001873|Oca Villa de Aviles|Avilés
0000001870|Zen Balagares|Avilés
0000003645|Playamarina Spa|Ayamonte
0000001513|Dighton|Oliveira de Azemeis
0000003269|Sensol Balneario &amp; Golf|Mazarron
0000000642|Spa Attica 21 Villalba|Villalba
0000002256|Balneario Baños de Montemayor|Baños de Montemayor
0000001860|Miracielos|Llanes
0000002084|Gran Hotel Rural Cela|Belmonte de Miranda
0000002283|Pousada Belmonte|Belmonte
0000002940|Barcelo Asia Gardens|Benidorm
0000001193|Levante Club|Benidorm
0000000826|Magic Cristal Park|Benidorm
0000002115|La Calderona Spa Sport &amp; Club Resort|Betera
0000003125|Douro Palace Hotel Resort &amp; Spa|Baiao
0000000653|Louisiane Tulip Inn|Biarritz
0000001879|Casona del Nansa|Bielva
0000002112|Pazo Almuzara|Boborás
0000001208|Los Angeles (Boo de Guarnizo)|Boo de Guarnizo
0000002635|Bagoeira|Barcelos
0000003297|Do Terço|Barcelos
0000002247|Termes Montbrió|Montbrió del Camp
0000002823|La Alcazaba de Busquistar|Busquistar
0000000471|Attica As Galeras|Oleiros
0000000830|Alda Bueumar|Bueu
0000001453|Loureiro|Bueu
0000002843|Balneario de Brozas|Brozas
0000000406|Apartamentos Santa Lucía|Cabezón de la Sal
0000000832|Caceres Golf|Cáceres
0000002191|Palacio de Arenales|Cáceres
0000002254|Colon Thalasso Termal|Caldes D´estrac
0000001886|Posada de Montañero|Cain
0000002027|Balneario Acuña|CALDAS DA 
0000001370|Caldas|Caldas de Reis
0000000553|Ciprés|Caldas de Reis
0000000877|Daurada Park|Cambrils
0000001509|Porta do Sol Conference Center Spa|Caminha
0000000530|Arenteiro|O Carballiño
0000002124|Termas Marinas El Palasiet|Benicassim
0000000741|Aldeamento Pedras da Rainha|Cabanas de Tavira
0000002816|Apartamentos Grande Hotel Caldas da Felgueira (Jan|Canas de Senhorim
0000002737|Grande Hotel da Felgueira ( Ala Nascente)|Canas de Senhorim
0000002818|Grande Hotel das Caldas da Felgueira|Canas de Senhorim
0000002702|Pantanha|Canas de Senhorim
0000001746|Sol e Serra|Castelo de Vide
0000001526|Quinta dos Cedros|Celorico da Beira
0000000683|Laias Caldaria|Laias
0000002030|Baños de la Albotea|Cervera del rio Alhama
0000002202|Barceló Sancti Petri Spa Resort|Chiclana de la Frontera
0000000801|Vincci Resort Costa Golf|Chiclana de la Frontera
0000000898|Brasilia|Chipiona
0000002741|Aquae Flaviae - Premium Chaves|Chaves
0000001899|Casino Chaves|Chaves
0000002889|Forte de Sao Francisco|Chaves
0000002697|Das Taipas|Caldas de Taipas
0000002768|Sul Americano|Caldas de Vizela
0000002869|Santa Beatriz|Campo Maior
0000003819|Balneario San Andres|Canena
0000003816|Balneario San Andres (no utilizar !)|Canena
0000002286|Pousada Condeixa a Nova|Condeixa-a-Nova
0000002928|Mar del Sueve|Colunga
0000001855|Don Silvio &amp; Spa|Colombres
0000002255|Balneario Termaeuropa Playa de Coma-Ruga|Comarruga
0000000669|V.V. Corcubión|Corcubión
0000001490|Estalagem Do Guadiana|Alcoutim
0000001514|Guerreiros do Rio River Hotel|Alcoutim
0000001134|Arcea Gran Hotel Pelayo|Cangas de Onís
0000002287|Pousada Mosteiro do Crato|Crato
0000002781|Montemuro (Grupo Montalvia)|Castro Daire
0000001516|Vila Gale Santa Cruz|Santa Cruz
0000000923|Marialva Park Hotel|Cantanhede
0000003104|Aparthotel do Castro|Castro Verde
0000002259|Playacartaya Spa Hotel|Cartaya
0000002982|Exe Cuenca ( ex AC Cuenca )|Cuenca
0000002261|Hotel Golf  Spa Real Badaguas - Jaca|Badaguas
0000001606|Torremar|Torre del Mar
0000001869|Palacio de la Magdalena|Soto del Barco
0000001885|Posada Asturiano|Valdeón
0000000569|The Park Derio|Derio
0000000570|Hotel Seminario Bilbao (ex Andrea)|Derio
0000001908|AguaHotels Mondim de Basto|Mondim de Basto
0000002500|Praia do Burgau|Vila do Bispo
0000001642|Salema Residencial|Vila do Bispo
0000002796|Vigia Resorts - Parque da Floresta|Vila do Bispo
0000002797|Vigia Resorts - Quinta da Encosta Velha|Vila do Bispo
0000002798|Vigia Resorts - The View|Vila do Bispo
0000002251|Le Meridien Ra Beach Hotel &amp; Spa|El Vendrell
0000000833|Campanile Elche|Elche
0000002892|Marques De Riscal|Vitoria
0000002705|Apartamentos Monte da Amoreira|Elvas
0000001087|Dom Luis|Elvas
0000002704|Rural Quinta de Santo Antonio|Elvas
0000002288|Pousada Elvas|Elvas
0000002122|AGH Estepona|Estepona
0000002172|Caledonia Golf Resort &amp; Spa|Estepona
0000000872|Diana Park|Estepona
0000002157|Gran Hotel Elba Estepona &amp; Thalasso Spa|Estepona
0000002203|Selenza Estepona Thalasso &amp; Spa|Estepona
0000002361|Senhora da Rosa|Lagoa
0000002902|Cuirgu|Aller
0000001872|Casa el Rápido |Aller
0000002481|Casa el Rápido (NO UTILIZAR solo para el 2009)|Aller
0000002903|Cuirgu|Aller
0000001862|Palacio Garcia Quijano|San Felices de Buelna
0000000958|Apartamentos Vila Gaivota|Ferragudo
0000003908|Vitor´s Village (Tour Op)|Ferragudo
0000002667|Vitor´s Village|Ferragudo
0000001527|Penafiel Park Hotel &amp; Spa|Penafiel
0000001827|Fontesacra|Fonsagrada
0000000168|Monasterio de Aciveiro|Forcarei
0000000596|Carris Almirante|Ferrol
0000002612|Galiano Plaza|Ferrol
0000000487|Hesperia Ferrol|Ferrol
0000000484|Spa Sercotel Odeón|Ferrol
0000002321|Pazo Libunca|Ferrol
0000001850|Alda El Suizo (Ferrol)|Ferrol
0000002836|Balneario (Balneario Leana)|Fortuna
0000002834|España (Balneario Leana)|Fortuna
0000002835|Victoria (Balneario Leana)|Fortuna
0000002171|Beatriz Palace &amp; Spa|Fuengirola
0000000888|Complejo Fuengirola Park|Fuengirola
0000002144|Ajuda Madeira|Funchal
0000002145|Alto Lido|Funchal
0000001486|Apartamentos Pestana Gardens|Funchal
0000003043|Imperatriz|Funchal
0000002146|Baia Azul|Funchal
0000003036|Choupana Hills Resort &amp; Spa|Funchal
0000002274|Savoy Palace|Funchal
0000001779|CS Madeira Atlantic Resort &amp; Sea Spa|Funchal
0000001767|Do Centro|Funchal
0000001795|Dorisol Buganvilia|Funchal
0000001793|Dorisol Estrelicia|Funchal
0000001792|Dorisol Florasol|Funchal
0000001794|Dorisol Mimosa|Funchal
0000003898|Dorisol Pousada Dos Vinhaticos|Funchal
0000003025|Eden Mar Suite Hotel|Funchal
0000001781|The Views Monumental|Funchal
0000003027|Hotel Fourviews Baia|Funchal
0000001786|Madeira Panoramico|Funchal
0000001777|Madeira Regency Cliff|Funchal
0000002271|Madeira Regency Club|Funchal
0000001778|Pestana Royal Premium All Inclusive Ocean &amp; Spa Resort|Funchal
0000002119|Meliá Madeira Mare|Funchal
0000001769|Orca Praia|Funchal
0000001483|Pestana Ocean Bay All Inclusive Resort|Funchal
0000001480|Pestana Carlton Madeira|Funchal
0000001479|Pestana Casino Park Ocean &amp; Spa|Funchal
0000001901|Pestana Gardens Ocean|Funchal
0000001491|Pestana Grand Premium Ocean Resort|Funchal
0000001476|Pestana Miramar Garden &amp; Ocean Resort|Funchal
0000001481|Pestana Vila Lido Madeira (antes Pestana Palms Ocean)|Funchal
0000001475|Pestana Village Garden &amp; Ocean Resort|Funchal
0000003049|Porto Mare|Funchal
0000003024|Porto Santa Maria (Only Adults)|Funchal
0000001775|Quinta das Vistas|Funchal
0000001774|Quinta do Monte|Funchal
0000001771|Quinta Perestrello|Funchal
0000001784|Muthu Raga Madeira|Funchal
0000001768|Residencial Greco|Funchal
0000001788|Royal Savoy|Funchal
0000001789|Savoy Gardens- Adults Only|Funchal
0000001780|The Cliff Bay|Funchal
0000003048|The Residence|Funchal
0000003895|The Residence Porto Mare|Funchal
0000003894|The Vine|Funchal
0000001776|Enotel Lido Resort Conference &amp; Spa Madeira|Funchal
0000001766|Windsor|Funchal
0000001892|Palacio de Fiame|Gozón
0000002908|MA Nazaries Business &amp; Spa|Granada
0000002175|Macia Real de la Alhambra|Granada
0000000770|Del Golf|Grao de Castellón
0000003776|Aguas do Gerês Termas &amp; Spa|Gerês
0000002927|D. Jorge de Lencastre|Grandola
0000002754|Hotel Rural Mira Serra|Mangualde
0000002760|Senhora do Castelo|Mangualde
0000000771|De Turismo|Guarda
0000002046|Lusitania Congress &amp; Spa|Guarda
0000002642|Pombeira|Guarda
0000002712|Vanguarda Congress &amp; Family|Guarda
0000002252|Curhotel Hipócrates|Sant Feliu de Guixols
0000002665|Eurosol Gouveia|Gouveia
0000002173|Gran Hotel Benahavís|Benahavís
0000000651|Apartamentos Ibaia Residencia|Hendaya
0000000649|Ibaia Serge Blanco|Hendaya
0000002128|El Salugral Termal Resort|Hervas
0000001842|Do Canal|Horta
0000001839|Azoris Faial Garden|Horta
0000002482|Horta|Horta
0000002195|Balneario Termaeuropa Carlos III|Trillo
0000001326|Sinerama |Sines
0000002791|Apartamentos Castilho Flats|Vilanova de Mil Fontes
0000002790|Apartamentos Patios da Vila|Vilanova de Mil Fontes
0000002814|Apartamentos Quinta do Moinho de Vento|Vilanova de Mil Fontes
0000002520|Turisticos Duna Parque|Vilanova de Mil Fontes
0000002813|Quinta do Moinho de Vento|Vilanova de Mil Fontes
0000002755|Paraiso|Oliveira do Bairro
0000000352|Alcazar|Irún
0000001279|ETH Irún|Irún
0000001303|Urdanibia Park|Irún
0000002206|Isla Cristina Palace Hotel &amp; Spa|Isla Cristina
0000002253|Balneario de La Virgen|Jaraba
0000002244|Balneario Serón|Jaraba
0000001986|Balneario Sicilia|Jaraba
0000002208|Barceló Montecastillo Resort|Jerez de la Frontera
0000001051|Solferias (no utilizar!)|Lagoa
0000000979|Colina da Lapa|Lagoa
0000000981|Colina Village|Lagoa
0000000987|Quinta do Paraiso|Lagoa
0000000955|Rocha Brava|Lagoa
0000001055|Apartamentos Turiquintas|Armaçao de Pera
0000002570|Baía Cristal Beach &amp; Spa Resort (Baia Algarve Hotels)|Lagoa
0000002782|Monte Santo Resort|Lagoa
0000000966|Pestana Viking|Lagoa
0000002597|Vila Alba Resort|Lagoa
0000002200|Hotel Sierra de Cazorla (3 estrellas)|La Iruela
0000002201|Hotel &amp; Spa Sierra de Cazorla (4 estrellas)|La Iruela
0000001140|Entremares Balneario Marino|La Manga del Mar Menor
0000000676|V.V. Laxe|Laxe
0000002837|Alba de Layos Golf y Medispa Hotel|Layos
0000002415|Bela Vista|Pico
0000000883|Delfos|Les Escaldes
0000002249|Panorama|Les Escaldes
0000002248|Roc Blanc|Les Escaldes
0000003009|Sao Gonçalo|Lufrei
0000002893|Sercotel Villa De Laguardia|Laguardia
0000001783|Calheta Beach|Calheta
0000002100|Balneario de Lanjarón|Lanjaron
0000002237|Wellness &amp; Spa Institut Gem|Lloret de Mar
0000001772|Quinta do Estreito|Estreito de Camara de Lob
0000002207|Barceló La Bobadilla|Loja
0000002844|Mas Passamaner|La Selva del Camp
0000001902|Dom Pedro Madeira|Machico
0000001903|Caravelas|Pico
0000002160|Intermundial|Madrid
0000000520|Castelao|Mafra
0000002121|Balneario Alhama de Granada|Alhama de Granada
0000000678|V.V. Malpica|Malpica
0000002295|Pousada Manteigas|Manteigas
0000002216|Gran Hotel Guadalpín Byblos Spa|Marbella
0000002218|Imperator Guadalpin Marbella &amp; Spa|Marbella
0000002199|Incosol Hotel Medical Spa|Marbella
0000001220|Gran Hotel &amp; Spa Marmolejo|Marmolejo
0000002298|Pousada do Marvao|Marvão
0000000819|Carabela Beach Club|Matalascañas
0000000820|Carabela Santa Maria|Mazagón
0000003871|Aptos. D. Francisco (Monchique Spa Resort)|Monchique
0000003893|Monchique Resort &amp; Spa|Monchique
0000003765|Caldas de Monchique Spa Resort|Monchique
0000002936|Balneario Palacio de Las Salinas|Medina del Campo
0000002937|Balneario Palacio de Las Salinas (no utilizar !)|Medina del Campo
0000002225|Lamego|Lamego
0000001629|Vialmar|Meis
0000001512|Monte Prado hotel &amp; Spa|Melgaço
0000000868|Carlos 96|Melide
0000002296|Solar da Rede|Mesão Frio
0000002752|Palma Monforte|Monforte
0000002804|Aldeia Rural da Mata Pequena|Mafra
0000003003|Pedras Rubras|Maia
0000002158|Radisson Sas el Marqués Resorts &amp; Spa|Mijas - Costa
0000002854|Mirador de Gornazo|Santander
0000002947|Mieres Del Camino|Mieres
0000002867|Lara|Valença do Minho
0000002308|Pousada Valença do Minho|Valença do Minho
0000001572|Valença do Minho|Valença do Minho
0000002713|Quinta dos Tres Pinheiros|Mealhada
0000001654|Termes Victoria|Caldes de Montbui
0000001268|Río Ulla|Monterroso
0000000733|Colina Verde &amp; Golf|Moncarapacho
0000002719|Vila Monte - Small Luxury Hotels|Moncarapacho
0000002764|Monte Rio Aguieira (Grupo Montalvia)|Mortagua
0000002718|Apartamento de Moura (NO UTILIZAR)|Moura
0000002688|de Moura|Moura
0000002773|Imperador|Estremoz
0000002749|Pateo dos Solares|Estremoz
0000002289|Pousada Castelo de Estremoz|Estremoz
0000002746|Grande Hotel Dom Dinis|Mirandela
0000000062|La Tiendona|Cangas de Onís
0000002838|Charcas Lagoon Resort|Montargil
0000000181|Apartamentos Mantasol|Mantarota
0000003631|Praia da Lota Apartments (antiguo Real Lota)|Mantarota
0000002054|Balneario Cervantes|Santa Cruz de Mudela
0000000572|Apartamentos Mundaka|Mundaka
0000003023|El Puerto|Mundaka
0000000571|Ibaigune|Mundaka
0000000562|Palacio Urgoiti Hotel Golf|Mungia
0000002948|La Casa del Patron |Murgia
0000002946|Nagusi|Murgia
0000002841|Suitehotel Vila Birdie (1-2 noches)|Navata
0000002845|Suitehotel Vila Birdie (3-6 noches)|Navata
0000002846|Suitehotel Vila Birdie (7 noches o más)|Navata
0000002239|Torremirona Hotel Relais|Navata
0000002050|Balneario Termaeuropa Arnedillo|Arnedillo
0000002236|Termaeuropa El Olivar|Arnedillo
0000001673|Apartamentos Tamara|Negreira
0000001672|Tamara|Negreira
0000001638|Sotomayor |Nigrán
0000001787|Moniz Sol|Porto Moniz
0000001587|La Casona de Nueva|Nueva de Llanes
0000002788|Lagoas Park|Oeiras
0000001472|Real Oeiras|Oeiras
0000002530|Cabo Silleiro|Oia
0000000247|Glasgow|Oia
0000000251|Talaso Atlántico|Oia
0000002910|Ecohotel Puerto de Ojen|Ojen
0000000510|Castillo|Olaberría
0000001406|Zezilionea|Olaberría
0000003247|Apartamentos Turisticos Real Marina Residence|Olhao
0000002690|Quinta dos Poetas - Nature Hotel  Apartments|Olhao
0000003248|Real Marina Hotel &amp; Spa|Olhao
0000001471|Sao Paulo|Oliveira do Hospital
0000000760|Axis Ponte de Lima|Ponte da Lima
0000002809|Imperio do Minho|Ponte da Lima
0000000575|Balneario de Orduña Plaza|Orduña
0000003926|Termal Burgo de Osma|El Burgo de Osma
0000002761|Apartamentos Monte Rio|Sao Pedro do Sul
0000001656|Turismo Miranda|Miranda d´ouro
0000002938|Praia Del Rey Beach&amp; Golf Resort The Village|Obidos
0000003683|Bom Sucesso Resort|Obidos
0000002692|Josefa D´Obidos|Obidos
0000001525|Praia del Rey Marriott Golf &amp; Beach Resort|Obidos
0000002186|Barceló Torre Pacheco|Torre Pacheco
0000002250|Balneario Paracuellos de Jiloca|Paracuellos de Jiloca
0000001084|Apartamentos Amazonia Palmela|Palmela
0000002080|Apartamentos de Palmela|Palmela
0000002297|Pousada Castelo da Palmela|Palmela
0000002390|F Palmela|Palmela
0000000099|Apartamentos Camin de la Reina|Parres
0000000817|Cristina|Pas de la Cas
0000003279|Albergue Turístico Queixa (No utilizar)|Pobra de Trives
0000003280|Nova Manzaneda|Pobra de Trives
0000001880|Don Pablo|Pechón
0000000729|Casa Rural Casa Jaime|Pedrafita do Cebreiro
0000001451|Hostal Rebollal|Pedrafita do Cebreiro
0000003821|Casa da Insua|Penalva do Castelo
0000000485|Casa Rural A Coutada|Peniche
0000002777|Praia Norte|Peniche
0000003978|Apartamentos Rurales de La Torea (Caserias de Sorribas)|Piloña
0000003969|Ardavin I y II (Caserias de Sorribas)|Piloña
0000003975|El Pino / La Santa (Caserias de Sorribas)|Piloña
0000003971|La Tejera / La Cabaña / La Collada (Caserias de Sorribas)|Piloña
0000003977|La Torea (Caserias de Sorribas)|Piloña
0000003949|La Vega (Caseria de Sorribas)|Piloña
0000002942|Palacio de Rubianes|Piloña
0000003974|Solapeña (Caserias de Sorribas)|Piloña
0000000899|RH Bayren |Playa de Gandía
0000002827|JM Santa Pola Hotel &amp; Spa|Santa Pola
0000001218|Eumesa|Pontedeume
0000001830|Fraga do Eume|Pontedeume
0000000696|Condado|PONTA DELG
0000001647|Solymar|Posada de Llanes
0000001844|Colombo|Vila do Porto
0000002106|Santa Maria|Vila do Porto
0000000450|Brisas del Deva|Potes
0000000451|Apartamentos Villa de Potes|Potes
0000000260|Hosteria Peña Sagra|Potes
0000001865|Infantado|Potes
0000003760|V.V. Peña Sagra|Potes
0000002316|Das Amoras|Proença-a-Nova
0000003843|Paredes Hotel Apartamento|Paredes
0000002724|Regua Douro|Peso da Régua
0000003809|Castelo de Vide|Portalegre
0000002189|Balneario El Raposo|Puebla de la Calzada
0000001136|Balneario y Gran Hotel de Puente Viesgo|Puente Viesgo
0000001867|Posada La Anjana|Puente Viesgo
0000000743|Campomar Playa|Puerto de Santa María
0000001864|Casona del Busto|Pravia
0000002882|Rural De Charme|Povoa do Lanhoso
0000002881|Hotel Rural Maria Da Fonte|Povoa do Lanhoso
0000002315|Pousada Palacio de Queluz|Queluz
0000002722|Apartamentos Douro 41|Raiva
0000002721|Douro 41|Raiva
0000001567|Quinta da Lagoa|Mira
0000003927|Torre de Ruesga|Ruesga
0000001891|Posada Villa Rosa|Reinosa
0000001856|Vejo|Reinosa
0000002213|Barceló Cabo de Gata|Retamar Playa
0000002824|Apartamentos Horta da Moura|Reguengos de Monsaraz
0000002709|Horta da Moura |Reguengos de Monsaraz
0000001248|Norat Palmeira Playa|Ribeira
0000002904|Blancafort Spa Termal|La Garriga
0000002205|La Laguna Spa &amp; Golf|Rojales
0000000847|Don Angel|Roquetas de Mar
0000001940|Portobello 2010|Roquetas de Mar
0000002212|Barceló Costa Ballena Golf &amp; Spa|Rota
0000002831|Elba Costa Ballena|Rota
0000002260|Playaballena Spa Hotel (Cadena Playa Senator)|Rota
0000002222|Aisia Islares Spa|Castro Urdiales
0000003826|Montebelo Aguieira Lake Resort  Spa|Mortagua
0000000862|Do Prado|Santarém
0000002740|Santarém|Santarém
0000002314|Pousada Sagres|Sagres
0000003859|Martinhal Sagres Beach Family Resort|Sagres
0000001506|Memmo Baleeira|Sagres
0000002698|Navigator (NO UTILIZAR!!)|Sagres
0000003861|Village Martinhal Beach Resort &amp; hotel|Sagres
